buyer_id,registration_date,buyer_location
2020673,10/17/2021,Jakarta
2020788,10/17/2021,Malang
2020828,10/17/2021,Jakarta
2020833,10/17/2021,Surabaya
2017223,10/18/2021,Jakarta
2017271,10/18/2021,Bandung
2017609,10/18/2021,Jakarta
2017647,10/18/2021,Surabaya
2017807,10/18/2021,Surabaya
2017839,10/18/2021,Malang
2017971,10/18/2021,Jakarta
2018235,10/18/2021,Jakarta
2018680,10/18/2021,Bandung
2018932,10/18/2021,Bandung
2019048,10/18/2021,Bandung
2019133,10/18/2021,Surabaya
2019225,10/18/2021,Bandung
2019249,10/18/2021,Malang
2019476,10/18/2021,Malang
2019639,10/18/2021,Jakarta
2019684,10/18/2021,Jakarta
2019845,10/18/2021,Jakarta
2020059,10/18/2021,Malang
2020582,10/18/2021,Surabaya
2020665,10/18/2021,Jakarta
2020682,10/18/2021,Malang
2020771,10/18/2021,Jakarta
2016930,10/19/2021,Bandung
2017343,10/19/2021,Bandung
2017361,10/19/2021,Jakarta
2017559,10/19/2021,Bandung
2017685,10/19/2021,Jakarta
2017689,10/19/2021,Jakarta
2017778,10/19/2021,Malang
2017858,10/19/2021,Bandung
2017927,10/19/2021,Surabaya
2018169,10/19/2021,Malang
2018331,10/19/2021,Surabaya
2018354,10/19/2021,Malang
2018452,10/19/2021,Surabaya
2018540,10/19/2021,Jakarta
2018594,10/19/2021,Bandung
2018863,10/19/2021,Malang
2018991,10/19/2021,Malang
2019016,10/19/2021,Jakarta
2019175,10/19/2021,Jakarta
2019211,10/19/2021,Malang
2019574,10/19/2021,Jakarta
2019609,10/19/2021,Bandung
2019772,10/19/2021,Jakarta
2019798,10/19/2021,Surabaya
2019982,10/19/2021,Bandung
2019996,10/19/2021,Jakarta
2020370,10/19/2021,Surabaya
2020548,10/19/2021,Malang
2020777,10/19/2021,Jakarta
2016947,10/20/2021,Bandung
2017037,10/20/2021,Jakarta
2017198,10/20/2021,Surabaya
2017266,10/20/2021,Jakarta
2017270,10/20/2021,Jakarta
2017321,10/20/2021,Jakarta
2017469,10/20/2021,Bandung
2017885,10/20/2021,Surabaya
2018027,10/20/2021,Malang
2018238,10/20/2021,Jakarta
2018317,10/20/2021,Jakarta
2018377,10/20/2021,Bandung
2018408,10/20/2021,Jakarta
2018882,10/20/2021,Bandung
2018904,10/20/2021,Surabaya
2019045,10/20/2021,Jakarta
2019083,10/20/2021,Malang
2019201,10/20/2021,Jakarta
2019235,10/20/2021,Jakarta
2019307,10/20/2021,Bandung
2019362,10/20/2021,Jakarta
2019578,10/20/2021,Bandung
2019652,10/20/2021,Malang
2019665,10/20/2021,Jakarta
2019700,10/20/2021,Malang
2019761,10/20/2021,Malang
2019783,10/20/2021,Surabaya
2020014,10/20/2021,Surabaya
2020189,10/20/2021,Jakarta
2020214,10/20/2021,Bandung
2020296,10/20/2021,Jakarta
2020365,10/20/2021,Jakarta
2020584,10/20/2021,Malang
2020685,10/20/2021,Malang
2020698,10/20/2021,Malang
2020718,10/20/2021,Jakarta
2016905,10/21/2021,Jakarta
2017255,10/21/2021,Jakarta
2017457,10/21/2021,Bandung
2017461,10/21/2021,Jakarta
2017473,10/21/2021,Jakarta
2017535,10/21/2021,Jakarta
2017581,10/21/2021,Malang
2017695,10/21/2021,Jakarta
2017700,10/21/2021,Bandung
2017863,10/21/2021,Surabaya
2017870,10/21/2021,Jakarta
2018036,10/21/2021,Jakarta
2018095,10/21/2021,Surabaya
2018129,10/21/2021,Jakarta
2018449,10/21/2021,Surabaya
2018457,10/21/2021,Jakarta
2018673,10/21/2021,Jakarta
2018692,10/21/2021,Malang
2018715,10/21/2021,Bandung
2018781,10/21/2021,Jakarta
2019047,10/21/2021,Jakarta
2019106,10/21/2021,Malang
2019199,10/21/2021,Bandung
2019343,10/21/2021,Jakarta
2019720,10/21/2021,Surabaya
2019931,10/21/2021,Surabaya
2019934,10/21/2021,Malang
2019976,10/21/2021,Jakarta
2020430,10/21/2021,Bandung
2020479,10/21/2021,Jakarta
2020593,10/21/2021,Malang
2020813,10/21/2021,Surabaya
2020835,10/21/2021,Jakarta
2016950,10/22/2021,Surabaya
2017523,10/22/2021,Malang
2017792,10/22/2021,Bandung
2017843,10/22/2021,Malang
2017854,10/22/2021,Surabaya
2017991,10/22/2021,Surabaya
2018479,10/22/2021,Malang
2018666,10/22/2021,Jakarta
2018810,10/22/2021,Jakarta
2018926,10/22/2021,Malang
2019039,10/22/2021,Bandung
2019066,10/22/2021,Jakarta
2019755,10/22/2021,Jakarta
2019760,10/22/2021,Surabaya
2019892,10/22/2021,Jakarta
2019896,10/22/2021,Jakarta
2020050,10/22/2021,Jakarta
2020203,10/22/2021,Surabaya
2020547,10/22/2021,Jakarta
2020553,10/22/2021,Malang
2020692,10/22/2021,Malang
2020800,10/22/2021,Malang
2020867,10/22/2021,Malang
2016953,10/23/2021,Bandung
2017029,10/23/2021,Jakarta
2017314,10/23/2021,Bandung
2017883,10/23/2021,Jakarta
2018170,10/23/2021,Malang
2018180,10/23/2021,Malang
2018197,10/23/2021,Malang
2018258,10/23/2021,Surabaya
2018446,10/23/2021,Jakarta
2018824,10/23/2021,Jakarta
2018967,10/23/2021,Bandung
2019016,10/23/2021,Malang
2019101,10/23/2021,Surabaya
2019171,10/23/2021,Bandung
2019261,10/23/2021,Jakarta
2019420,10/23/2021,Bandung
2019516,10/23/2021,Surabaya
2019545,10/23/2021,Jakarta
2019549,10/23/2021,Jakarta
2019595,10/23/2021,Bandung
2019841,10/23/2021,Malang
2019946,10/23/2021,Jakarta
2020379,10/23/2021,Jakarta
2020499,10/23/2021,Jakarta
2020595,10/23/2021,Malang
2020823,10/23/2021,Surabaya
2016926,10/24/2021,Malang
2016961,10/24/2021,Malang
2017021,10/24/2021,Bandung
2017076,10/24/2021,Surabaya
2017098,10/24/2021,Jakarta
2017332,10/24/2021,Malang
2017411,10/24/2021,Jakarta
2017479,10/24/2021,Jakarta
2017547,10/24/2021,Malang
2017738,10/24/2021,Malang
2017776,10/24/2021,Malang
2017913,10/24/2021,Jakarta
2017968,10/24/2021,Surabaya
2018121,10/24/2021,Jakarta
2018202,10/24/2021,Jakarta
2018463,10/24/2021,Jakarta
2018515,10/24/2021,Surabaya
2018562,10/24/2021,Surabaya
2018715,10/24/2021,Surabaya
2018926,10/24/2021,Bandung
2018952,10/24/2021,Jakarta
2019093,10/24/2021,Bandung
2019630,10/24/2021,Jakarta
2019835,10/24/2021,Jakarta
2019969,10/24/2021,Jakarta
2019981,10/24/2021,Malang
2020192,10/24/2021,Jakarta
2020740,10/24/2021,Bandung
2020843,10/24/2021,Malang
2020871,10/24/2021,Jakarta
2016921,10/25/2021,Jakarta
2016951,10/25/2021,Surabaya
2017186,10/25/2021,Surabaya
2017262,10/25/2021,Surabaya
2017538,10/25/2021,Surabaya
2017579,10/25/2021,Surabaya
2017712,10/25/2021,Surabaya
2017757,10/25/2021,Malang
2018020,10/25/2021,Malang
2018269,10/25/2021,Jakarta
2018554,10/25/2021,Bandung
2018706,10/25/2021,Jakarta
2018715,10/25/2021,Surabaya
2018908,10/25/2021,Malang
2019222,10/25/2021,Bandung
2019358,10/25/2021,Jakarta
2019482,10/25/2021,Jakarta
2019558,10/25/2021,Bandung
2019633,10/25/2021,Jakarta
2019695,10/25/2021,Malang
2019719,10/25/2021,Malang
2020068,10/25/2021,Bandung
2020079,10/25/2021,Surabaya
2020126,10/25/2021,Surabaya
2020187,10/25/2021,Jakarta
2020247,10/25/2021,Bandung
2020269,10/25/2021,Malang
2020452,10/25/2021,Jakarta
2020505,10/25/2021,Malang
2020510,10/25/2021,Surabaya
2020763,10/25/2021,Surabaya
2020858,10/25/2021,Jakarta
2017154,10/26/2021,Malang
2017308,10/26/2021,Jakarta
2017406,10/26/2021,Jakarta
2017551,10/26/2021,Malang
2017560,10/26/2021,Surabaya
2017574,10/26/2021,Surabaya
2017767,10/26/2021,Jakarta
2017781,10/26/2021,Jakarta
2017820,10/26/2021,Jakarta
2018263,10/26/2021,Malang
2018524,10/26/2021,Jakarta
2018538,10/26/2021,Surabaya
2018549,10/26/2021,Surabaya
2018867,10/26/2021,Malang
2018901,10/26/2021,Bandung
2019069,10/26/2021,Bandung
2019265,10/26/2021,Surabaya
2019483,10/26/2021,Jakarta
2019605,10/26/2021,Jakarta
2019684,10/26/2021,Bandung
2019983,10/26/2021,Malang
2020173,10/26/2021,Malang
2020188,10/26/2021,Surabaya
2020301,10/26/2021,Malang
2020343,10/26/2021,Jakarta
2020681,10/26/2021,Malang
2016881,10/27/2021,Jakarta
2016889,10/27/2021,Surabaya
2016964,10/27/2021,Bandung
2017203,10/27/2021,Surabaya
2017289,10/27/2021,Malang
2017330,10/27/2021,Bandung
2017499,10/27/2021,Jakarta
2017504,10/27/2021,Jakarta
2017556,10/27/2021,Surabaya
2017804,10/27/2021,Bandung
2017962,10/27/2021,Surabaya
2018367,10/27/2021,Jakarta
2018765,10/27/2021,Surabaya
2018984,10/27/2021,Jakarta
2019006,10/27/2021,Bandung
2019089,10/27/2021,Malang
2019145,10/27/2021,Surabaya
2019207,10/27/2021,Malang
2019456,10/27/2021,Malang
2019512,10/27/2021,Surabaya
2019759,10/27/2021,Bandung
2020059,10/27/2021,Jakarta
2020372,10/27/2021,Surabaya
2020648,10/27/2021,Surabaya
2016922,10/28/2021,Malang
2016938,10/28/2021,Surabaya
2017023,10/28/2021,Malang
2017067,10/28/2021,Malang
2017430,10/28/2021,Jakarta
2017557,10/28/2021,Surabaya
2017613,10/28/2021,Jakarta
2017903,10/28/2021,Bandung
2018176,10/28/2021,Malang
2018350,10/28/2021,Malang
2018799,10/28/2021,Jakarta
2018892,10/28/2021,Malang
2019017,10/28/2021,Jakarta
2019119,10/28/2021,Malang
2019171,10/28/2021,Bandung
2019361,10/28/2021,Bandung
2019679,10/28/2021,Jakarta
2019770,10/28/2021,Jakarta
2019862,10/28/2021,Surabaya
2019917,10/28/2021,Bandung
2019972,10/28/2021,Malang
2020147,10/28/2021,Malang
2020240,10/28/2021,Surabaya
2020390,10/28/2021,Bandung
2020490,10/28/2021,Malang
2020658,10/28/2021,Bandung
2020762,10/28/2021,Surabaya
2016959,10/29/2021,Jakarta
2017072,10/29/2021,Jakarta
2017327,10/29/2021,Surabaya
2017645,10/29/2021,Jakarta
2018028,10/29/2021,Malang
2018064,10/29/2021,Surabaya
2018511,10/29/2021,Bandung
2018748,10/29/2021,Malang
2019383,10/29/2021,Malang
2019390,10/29/2021,Bandung
2019523,10/29/2021,Malang
2019651,10/29/2021,Jakarta
2019701,10/29/2021,Surabaya
2019948,10/29/2021,Jakarta
2020044,10/29/2021,Jakarta
2020176,10/29/2021,Jakarta
2020434,10/29/2021,Jakarta
2020479,10/29/2021,Malang
2020653,10/29/2021,Bandung
2020690,10/29/2021,Jakarta
2017064,10/30/2021,Bandung
2017103,10/30/2021,Jakarta
2017197,10/30/2021,Jakarta
2017246,10/30/2021,Surabaya
2017253,10/30/2021,Malang
2017313,10/30/2021,Malang
2017534,10/30/2021,Jakarta
2017635,10/30/2021,Malang
2017759,10/30/2021,Jakarta
2018052,10/30/2021,Bandung
2018053,10/30/2021,Jakarta
2018156,10/30/2021,Bandung
2018353,10/30/2021,Jakarta
2018811,10/30/2021,Surabaya
2018815,10/30/2021,Surabaya
2018901,10/30/2021,Jakarta
2019044,10/30/2021,Jakarta
2019060,10/30/2021,Surabaya
2019177,10/30/2021,Bandung
2019377,10/30/2021,Bandung
2019384,10/30/2021,Malang
2019637,10/30/2021,Jakarta
2019785,10/30/2021,Jakarta
2019831,10/30/2021,Surabaya
2020114,10/30/2021,Malang
2020141,10/30/2021,Jakarta
2020181,10/30/2021,Bandung
2020203,10/30/2021,Malang
2020384,10/30/2021,Surabaya
2020419,10/30/2021,Malang
2020498,10/30/2021,Surabaya
2020534,10/30/2021,Jakarta
2020636,10/30/2021,Jakarta
2020672,10/30/2021,Malang
2016876,10/31/2021,Bandung
2016911,10/31/2021,Surabaya
2016944,10/31/2021,Jakarta
2017040,10/31/2021,Bandung
2017107,10/31/2021,Jakarta
2017175,10/31/2021,Surabaya
2017336,10/31/2021,Surabaya
2017514,10/31/2021,Malang
2017623,10/31/2021,Bandung
2017632,10/31/2021,Jakarta
2017792,10/31/2021,Surabaya
2017915,10/31/2021,Jakarta
2017977,10/31/2021,Malang
2018013,10/31/2021,Jakarta
2018392,10/31/2021,Surabaya
2018488,10/31/2021,Jakarta
2018533,10/31/2021,Surabaya
2018603,10/31/2021,Bandung
2018743,10/31/2021,Malang
2018753,10/31/2021,Jakarta
2018762,10/31/2021,Bandung
2018905,10/31/2021,Bandung
2018999,10/31/2021,Surabaya
2019055,10/31/2021,Bandung
2019181,10/31/2021,Bandung
2019293,10/31/2021,Surabaya
2019302,10/31/2021,Jakarta
2019390,10/31/2021,Malang
2019455,10/31/2021,Jakarta
2019792,10/31/2021,Malang
2019877,10/31/2021,Surabaya
2020232,10/31/2021,Surabaya
2020265,10/31/2021,Jakarta
2020312,10/31/2021,Bandung
2020345,10/31/2021,Malang
2020376,10/31/2021,Malang
2020512,10/31/2021,Surabaya
2017194,11/1/2021,Surabaya
2017328,11/1/2021,Surabaya
2017397,11/1/2021,Malang
2017517,11/1/2021,Surabaya
2017610,11/1/2021,Jakarta
2017854,11/1/2021,Jakarta
2018200,11/1/2021,Jakarta
2018249,11/1/2021,Bandung
2018449,11/1/2021,Surabaya
2018454,11/1/2021,Jakarta
2018562,11/1/2021,Jakarta
2018589,11/1/2021,Malang
2018754,11/1/2021,Jakarta
2018787,11/1/2021,Malang
2018804,11/1/2021,Jakarta
2018894,11/1/2021,Malang
2018896,11/1/2021,Malang
2019011,11/1/2021,Surabaya
2019019,11/1/2021,Jakarta
2019052,11/1/2021,Jakarta
2019127,11/1/2021,Bandung
2019182,11/1/2021,Jakarta
2019358,11/1/2021,Surabaya
2019498,11/1/2021,Malang
2019500,11/1/2021,Jakarta
2019600,11/1/2021,Malang
2019884,11/1/2021,Surabaya
2019897,11/1/2021,Jakarta
2019934,11/1/2021,Malang
2019961,11/1/2021,Bandung
2020107,11/1/2021,Surabaya
2020600,11/1/2021,Bandung
2020689,11/1/2021,Surabaya
2020757,11/1/2021,Jakarta
2020764,11/1/2021,Jakarta
2016889,11/2/2021,Malang
2016946,11/2/2021,Malang
2017072,11/2/2021,Jakarta
2017088,11/2/2021,Jakarta
2017092,11/2/2021,Jakarta
2017100,11/2/2021,Bandung
2017203,11/2/2021,Malang
2017369,11/2/2021,Jakarta
2017454,11/2/2021,Jakarta
2017484,11/2/2021,Surabaya
2017564,11/2/2021,Jakarta
2017859,11/2/2021,Surabaya
2017916,11/2/2021,Malang
2017965,11/2/2021,Bandung
2018067,11/2/2021,Bandung
2018109,11/2/2021,Jakarta
2018131,11/2/2021,Malang
2018473,11/2/2021,Bandung
2018515,11/2/2021,Jakarta
2018788,11/2/2021,Bandung
2018922,11/2/2021,Jakarta
2019207,11/2/2021,Malang
2019345,11/2/2021,Bandung
2019424,11/2/2021,Bandung
2019515,11/2/2021,Jakarta
2019648,11/2/2021,Malang
2019812,11/2/2021,Surabaya
2019958,11/2/2021,Malang
2020053,11/2/2021,Jakarta
2020056,11/2/2021,Malang
2020136,11/2/2021,Malang
2020377,11/2/2021,Malang
2020488,11/2/2021,Surabaya
2020669,11/2/2021,Malang
2020823,11/2/2021,Malang
2017237,11/3/2021,Jakarta
2017546,11/3/2021,Jakarta
2017572,11/3/2021,Jakarta
2017600,11/3/2021,Jakarta
2017668,11/3/2021,Malang
2017974,11/3/2021,Jakarta
2018568,11/3/2021,Jakarta
2018846,11/3/2021,Jakarta
2018997,11/3/2021,Surabaya
2019173,11/3/2021,Jakarta
2019389,11/3/2021,Surabaya
2019647,11/3/2021,Malang
2019691,11/3/2021,Surabaya
2019886,11/3/2021,Jakarta
2019945,11/3/2021,Bandung
2020034,11/3/2021,Jakarta
2020108,11/3/2021,Jakarta
2020142,11/3/2021,Malang
2020144,11/3/2021,Surabaya
2020300,11/3/2021,Jakarta
2020335,11/3/2021,Malang
2020619,11/3/2021,Malang
2020660,11/3/2021,Bandung
2017147,11/4/2021,Bandung
2017440,11/4/2021,Malang
2017543,11/4/2021,Jakarta
2017601,11/4/2021,Malang
2017638,11/4/2021,Bandung
2017850,11/4/2021,Surabaya
2018150,11/4/2021,Jakarta
2018460,11/4/2021,Surabaya
2018563,11/4/2021,Malang
2018629,11/4/2021,Surabaya
2018648,11/4/2021,Malang
2018655,11/4/2021,Surabaya
2018762,11/4/2021,Jakarta
2018856,11/4/2021,Jakarta
2018865,11/4/2021,Bandung
2018976,11/4/2021,Surabaya
2019023,11/4/2021,Surabaya
2019082,11/4/2021,Surabaya
2019123,11/4/2021,Bandung
2019190,11/4/2021,Bandung
2019344,11/4/2021,Malang
2019678,11/4/2021,Surabaya
2019787,11/4/2021,Malang
2019800,11/4/2021,Bandung
2020578,11/4/2021,Jakarta
2020693,11/4/2021,Surabaya
2020697,11/4/2021,Bandung
2020746,11/4/2021,Surabaya
2020843,11/4/2021,Bandung
2017231,11/5/2021,Bandung
2017289,11/5/2021,Bandung
2017471,11/5/2021,Bandung
2017769,11/5/2021,Malang
2018087,11/5/2021,Malang
2018112,11/5/2021,Jakarta
2018248,11/5/2021,Jakarta
2018406,11/5/2021,Malang
2018615,11/5/2021,Jakarta
2018617,11/5/2021,Surabaya
2018646,11/5/2021,Jakarta
2018827,11/5/2021,Bandung
2018836,11/5/2021,Bandung
2018852,11/5/2021,Jakarta
2018913,11/5/2021,Jakarta
2018914,11/5/2021,Malang
2019055,11/5/2021,Bandung
2019179,11/5/2021,Malang
2019197,11/5/2021,Malang
2019600,11/5/2021,Jakarta
2019736,11/5/2021,Jakarta
2019920,11/5/2021,Surabaya
2019959,11/5/2021,Jakarta
2020178,11/5/2021,Jakarta
2020184,11/5/2021,Bandung
2020198,11/5/2021,Surabaya
2020289,11/5/2021,Jakarta
2020400,11/5/2021,Jakarta
2020603,11/5/2021,Jakarta
2020661,11/5/2021,Malang
2020663,11/5/2021,Surabaya
2020702,11/5/2021,Malang
2020740,11/5/2021,Bandung
2020798,11/5/2021,Bandung
2020814,11/5/2021,Jakarta
2020818,11/5/2021,Bandung
2016975,11/6/2021,Bandung
2017135,11/6/2021,Surabaya
2017154,11/6/2021,Jakarta
2017159,11/6/2021,Jakarta
2017160,11/6/2021,Jakarta
2017181,11/6/2021,Bandung
2017277,11/6/2021,Jakarta
2017446,11/6/2021,Jakarta
2017529,11/6/2021,Jakarta
2017638,11/6/2021,Jakarta
2017700,11/6/2021,Jakarta
2017880,11/6/2021,Bandung
2018023,11/6/2021,Bandung
2018119,11/6/2021,Jakarta
2018402,11/6/2021,Surabaya
2018455,11/6/2021,Jakarta
2018522,11/6/2021,Malang
2018552,11/6/2021,Jakarta
2018620,11/6/2021,Malang
2018823,11/6/2021,Jakarta
2018828,11/6/2021,Surabaya
2019034,11/6/2021,Jakarta
2019038,11/6/2021,Jakarta
2019076,11/6/2021,Jakarta
2019078,11/6/2021,Jakarta
2019162,11/6/2021,Bandung
2019165,11/6/2021,Malang
2019202,11/6/2021,Jakarta
2019233,11/6/2021,Malang
2019251,11/6/2021,Jakarta
2019270,11/6/2021,Jakarta
2019539,11/6/2021,Bandung
2019561,11/6/2021,Jakarta
2019639,11/6/2021,Surabaya
2019697,11/6/2021,Surabaya
2020128,11/6/2021,Malang
2020175,11/6/2021,Surabaya
2020273,11/6/2021,Jakarta
2020294,11/6/2021,Bandung
2020584,11/6/2021,Jakarta
2020771,11/6/2021,Malang
2020799,11/6/2021,Jakarta
2020844,11/6/2021,Jakarta
2017051,11/7/2021,Malang
2017145,11/7/2021,Jakarta
2017240,11/7/2021,Jakarta
2017268,11/7/2021,Jakarta
2017295,11/7/2021,Surabaya
2017297,11/7/2021,Jakarta
2017359,11/7/2021,Bandung
2017397,11/7/2021,Malang
2017515,11/7/2021,Jakarta
2017634,11/7/2021,Jakarta
2017770,11/7/2021,Surabaya
2017782,11/7/2021,Malang
2017790,11/7/2021,Jakarta
2017793,11/7/2021,Jakarta
2017868,11/7/2021,Bandung
2018018,11/7/2021,Bandung
2018275,11/7/2021,Bandung
2018348,11/7/2021,Surabaya
2018591,11/7/2021,Jakarta
2018841,11/7/2021,Jakarta
2018856,11/7/2021,Jakarta
2019320,11/7/2021,Bandung
2019524,11/7/2021,Surabaya
2019816,11/7/2021,Jakarta
2019889,11/7/2021,Malang
2019906,11/7/2021,Jakarta
2019980,11/7/2021,Surabaya
2020118,11/7/2021,Malang
2020240,11/7/2021,Jakarta
2020692,11/7/2021,Jakarta
2020777,11/7/2021,Bandung
2017428,11/8/2021,Malang
2017544,11/8/2021,Jakarta
2017551,11/8/2021,Bandung
2017587,11/8/2021,Surabaya
2017693,11/8/2021,Surabaya
2017786,11/8/2021,Jakarta
2018064,11/8/2021,Surabaya
2018103,11/8/2021,Jakarta
2018171,11/8/2021,Malang
2018256,11/8/2021,Surabaya
2018487,11/8/2021,Jakarta
2018649,11/8/2021,Jakarta
2018668,11/8/2021,Malang
2018774,11/8/2021,Surabaya
2018812,11/8/2021,Jakarta
2018870,11/8/2021,Surabaya
2018981,11/8/2021,Malang
2019052,11/8/2021,Jakarta
2019123,11/8/2021,Malang
2019140,11/8/2021,Jakarta
2019287,11/8/2021,Jakarta
2019357,11/8/2021,Surabaya
2019491,11/8/2021,Jakarta
2019612,11/8/2021,Jakarta
2019640,11/8/2021,Surabaya
2019713,11/8/2021,Jakarta
2019839,11/8/2021,Malang
2019883,11/8/2021,Jakarta
2019966,11/8/2021,Bandung
2020002,11/8/2021,Malang
2020006,11/8/2021,Malang
2020014,11/8/2021,Jakarta
2020023,11/8/2021,Bandung
2020327,11/8/2021,Jakarta
2020366,11/8/2021,Bandung
2020401,11/8/2021,Jakarta
2020593,11/8/2021,Malang
2020710,11/8/2021,Malang
2016987,11/9/2021,Malang
2017265,11/9/2021,Surabaya
2017319,11/9/2021,Jakarta
2017433,11/9/2021,Jakarta
2017774,11/9/2021,Surabaya
2017790,11/9/2021,Malang
2017880,11/9/2021,Bandung
2017929,11/9/2021,Bandung
2017937,11/9/2021,Bandung
2018000,11/9/2021,Jakarta
2018066,11/9/2021,Jakarta
2018153,11/9/2021,Bandung
2018208,11/9/2021,Jakarta
2018505,11/9/2021,Malang
2018569,11/9/2021,Jakarta
2018626,11/9/2021,Surabaya
2018712,11/9/2021,Jakarta
2018777,11/9/2021,Surabaya
2018932,11/9/2021,Jakarta
2019524,11/9/2021,Surabaya
2019653,11/9/2021,Jakarta
2019693,11/9/2021,Jakarta
2019771,11/9/2021,Bandung
2019831,11/9/2021,Jakarta
2019930,11/9/2021,Malang
2020016,11/9/2021,Bandung
2020021,11/9/2021,Surabaya
2020427,11/9/2021,Surabaya
2020428,11/9/2021,Jakarta
2020617,11/9/2021,Jakarta
2020827,11/9/2021,Surabaya
2016925,11/10/2021,Surabaya
2016962,11/10/2021,Malang
2017188,11/10/2021,Bandung
2017294,11/10/2021,Malang
2017411,11/10/2021,Jakarta
2017413,11/10/2021,Jakarta
2017466,11/10/2021,Jakarta
2017468,11/10/2021,Jakarta
2017523,11/10/2021,Surabaya
2017580,11/10/2021,Bandung
2017913,11/10/2021,Jakarta
2017930,11/10/2021,Jakarta
2017977,11/10/2021,Surabaya
2018108,11/10/2021,Bandung
2018123,11/10/2021,Jakarta
2018343,11/10/2021,Jakarta
2018517,11/10/2021,Jakarta
2018620,11/10/2021,Jakarta
2018637,11/10/2021,Bandung
2018649,11/10/2021,Bandung
2018666,11/10/2021,Jakarta
2018676,11/10/2021,Surabaya
2018681,11/10/2021,Jakarta
2019110,11/10/2021,Malang
2019213,11/10/2021,Bandung
2019296,11/10/2021,Bandung
2019343,11/10/2021,Jakarta
2019479,11/10/2021,Surabaya
2019535,11/10/2021,Jakarta
2019699,11/10/2021,Jakarta
2019820,11/10/2021,Malang
2020044,11/10/2021,Bandung
2020126,11/10/2021,Malang
2020253,11/10/2021,Jakarta
2020267,11/10/2021,Jakarta
2020374,11/10/2021,Surabaya
2020618,11/10/2021,Malang
2020744,11/10/2021,Jakarta
2020820,11/10/2021,Malang
2016948,11/11/2021,Malang
2017200,11/11/2021,Malang
2017205,11/11/2021,Jakarta
2017235,11/11/2021,Malang
2017481,11/11/2021,Bandung
2017810,11/11/2021,Surabaya
2017829,11/11/2021,Jakarta
2017867,11/11/2021,Malang
2018002,11/11/2021,Jakarta
2018192,11/11/2021,Jakarta
2018296,11/11/2021,Jakarta
2018768,11/11/2021,Jakarta
2018941,11/11/2021,Surabaya
2018958,11/11/2021,Jakarta
2019098,11/11/2021,Malang
2019417,11/11/2021,Surabaya
2019485,11/11/2021,Jakarta
2019670,11/11/2021,Bandung
2019675,11/11/2021,Jakarta
2019734,11/11/2021,Bandung
2019854,11/11/2021,Bandung
2019900,11/11/2021,Jakarta
2019960,11/11/2021,Jakarta
2020130,11/11/2021,Bandung
2020171,11/11/2021,Surabaya
2020175,11/11/2021,Jakarta
2020221,11/11/2021,Jakarta
2020455,11/11/2021,Jakarta
2020610,11/11/2021,Jakarta
2020655,11/11/2021,Surabaya
2017047,11/12/2021,Bandung
2017101,11/12/2021,Jakarta
2017204,11/12/2021,Jakarta
2017250,11/12/2021,Bandung
2017253,11/12/2021,Jakarta
2017356,11/12/2021,Bandung
2017374,11/12/2021,Surabaya
2017592,11/12/2021,Surabaya
2017651,11/12/2021,Jakarta
2017795,11/12/2021,Bandung
2017881,11/12/2021,Surabaya
2017914,11/12/2021,Jakarta
2018039,11/12/2021,Jakarta
2018117,11/12/2021,Bandung
2018294,11/12/2021,Jakarta
2018346,11/12/2021,Jakarta
2018593,11/12/2021,Malang
2018602,11/12/2021,Surabaya
2018617,11/12/2021,Surabaya
2018834,11/12/2021,Surabaya
2018891,11/12/2021,Surabaya
2019243,11/12/2021,Surabaya
2019282,11/12/2021,Jakarta
2019389,11/12/2021,Malang
2019413,11/12/2021,Bandung
2019558,11/12/2021,Bandung
2019580,11/12/2021,Jakarta
2019641,11/12/2021,Jakarta
2019688,11/12/2021,Bandung
2019961,11/12/2021,Bandung
2019997,11/12/2021,Jakarta
2020126,11/12/2021,Surabaya
2020353,11/12/2021,Malang
2020852,11/12/2021,Bandung
2017087,11/13/2021,Jakarta
2017096,11/13/2021,Jakarta
2017128,11/13/2021,Bandung
2017153,11/13/2021,Malang
2017384,11/13/2021,Surabaya
2017654,11/13/2021,Bandung
2017865,11/13/2021,Malang
2017879,11/13/2021,Malang
2017995,11/13/2021,Jakarta
2018044,11/13/2021,Malang
2018179,11/13/2021,Bandung
2018181,11/13/2021,Jakarta
2018389,11/13/2021,Surabaya
2018456,11/13/2021,Jakarta
2018585,11/13/2021,Bandung
2018630,11/13/2021,Jakarta
2018681,11/13/2021,Jakarta
2018718,11/13/2021,Surabaya
2018908,11/13/2021,Bandung
2019110,11/13/2021,Bandung
2019157,11/13/2021,Jakarta
2019625,11/13/2021,Jakarta
2019709,11/13/2021,Malang
2019725,11/13/2021,Surabaya
2019790,11/13/2021,Surabaya
2020402,11/13/2021,Bandung
2020485,11/13/2021,Surabaya
2020515,11/13/2021,Bandung
2020637,11/13/2021,Bandung
2017027,11/14/2021,Jakarta
2017185,11/14/2021,Malang
2018041,11/14/2021,Jakarta
2018148,11/14/2021,Surabaya
2018189,11/14/2021,Bandung
2018420,11/14/2021,Jakarta
2018435,11/14/2021,Jakarta
2018575,11/14/2021,Malang
2018734,11/14/2021,Malang
2018756,11/14/2021,Jakarta
2018837,11/14/2021,Bandung
2018862,11/14/2021,Surabaya
2019082,11/14/2021,Malang
2019176,11/14/2021,Surabaya
2019333,11/14/2021,Jakarta
2019579,11/14/2021,Surabaya
