purchase_id,purchase_time,purchase_price,payment_status,store_id,buyer_id,product_id
6980374,9/27/2021,94661,paid,1338161,2018475,6835742
6980603,9/27/2021,1410283,paid,1338390,2018165,6168460
6980684,9/27/2021,982650,paid,1338471,2018016,3354287
6980459,9/27/2021,1000845,paid,1338246,2018982,3556644
6980410,9/27/2021,352824,paid,1338197,2018813,4740121
6980845,9/27/2021,405360,cancel,1338632,2019525,9662880
6980217,9/27/2021,657678,paid,1338004,2018728,6254344
6980214,9/27/2021,232544,waiting,1338001,2018408,3061974
6979939,9/27/2021,1380753,cancel,1337726,2016951,9178220
6980615,9/27/2021,671784,paid,1338402,2017384,6682639
6980624,9/27/2021,1312020,paid,1338411,2020572,3040583
6980186,9/27/2021,667575,paid,1337973,2019397,6948705
6979991,9/27/2021,337375,paid,1337778,2020069,4930309
6980842,9/27/2021,818805,paid,1338629,2019900,9073429
6980146,9/27/2021,125109,paid,1337933,2020240,7500863
6980016,9/27/2021,1012032,paid,1337803,2019023,8950454
6980032,9/27/2021,104048,paid,1337819,2020213,4073829
6980719,9/27/2021,106768,paid,1338506,2019656,6090624
6980215,9/27/2021,1096310,paid,1338002,2018822,2485699
6980284,9/27/2021,1242030,paid,1338071,2018754,5952321
6980687,9/27/2021,291302,paid,1338474,2019797,2821475
6980741,9/27/2021,14390,waiting,1338528,2020685,6378704
6980321,9/27/2021,1275001,waiting,1338108,2018216,6262735
6980692,9/27/2021,1073370,paid,1338479,2017041,3500033
6979885,9/27/2021,1154447,cancel,1337672,2017296,5678083
6980281,9/27/2021,1011675,paid,1338068,2019675,7165372
6980198,9/27/2021,1148690,paid,1337985,2019103,6871416
6980219,9/27/2021,416500,waiting,1338006,2017116,7270696
6980525,9/27/2021,477260,paid,1338312,2019155,4663726
6979910,9/27/2021,374825,cancel,1337697,2020870,3778922
6980865,9/27/2021,1124475,waiting,1338652,2017144,4541017
6979937,9/27/2021,595560,waiting,1337724,2017364,5597497
6980354,9/27/2021,343824,paid,1338141,2020140,5925897
6980207,9/27/2021,402388,cancel,1337994,2020643,5343586
6980877,9/27/2021,995285,cancel,1338664,2017395,4927664
6980851,9/27/2021,188650,cancel,1338638,2019453,9246717
6980745,9/27/2021,1209891,cancel,1338532,2018959,9031812
6980480,9/27/2021,1141635,waiting,1338267,2017329,9900503
6980639,9/27/2021,133785,paid,1338426,2016941,5924046
6980844,9/27/2021,1185678,paid,1338631,2017869,8384769
6979939,9/27/2021,1156012,paid,1337726,2020005,7795207
6980119,9/27/2021,1252985,paid,1337906,2020031,3550357
6980274,9/27/2021,441750,paid,1338061,2019669,7525180
6980593,9/27/2021,192010,paid,1338380,2019772,6959799
6980051,9/27/2021,1191120,paid,1337838,2019778,9925592
6980870,9/27/2021,165744,waiting,1338657,2019477,3192083
6980218,9/28/2021,967250,paid,1338005,2020070,3899213
6980791,9/28/2021,164688,paid,1338578,2018264,5025517
6980356,9/28/2021,1317624,paid,1338143,2020579,9592244
6980732,9/28/2021,296415,waiting,1338519,2020308,8411840
6980418,9/28/2021,839852,waiting,1338205,2017811,7892307
6980253,9/28/2021,1460100,paid,1338040,2017979,8064211
6979958,9/28/2021,191503,paid,1337745,2019032,4138758
6980350,9/28/2021,483408,paid,1338137,2018136,8867207
6980749,9/28/2021,690054,paid,1338536,2018654,2454401
6980754,9/28/2021,455598,paid,1338541,2018454,7468911
6980243,9/28/2021,328417,waiting,1338030,2019852,4855592
6979940,9/28/2021,1217115,waiting,1337727,2017689,8689287
6980379,9/28/2021,899316,waiting,1338166,2020743,6423865
6980836,9/28/2021,1088795,waiting,1338623,2019703,9534866
6979965,9/28/2021,109128,paid,1337752,2019818,8657370
6980340,9/28/2021,1047248,waiting,1338127,2017013,8414121
6980139,9/28/2021,304980,paid,1337926,2018082,5991112
6980431,9/28/2021,67100,waiting,1338218,2017342,5426076
6979974,9/28/2021,247698,paid,1337761,2018187,6699479
6980719,9/28/2021,344650,paid,1338506,2020524,7115692
6980353,9/28/2021,1260987,paid,1338140,2020382,4985803
6979939,9/28/2021,825702,cancel,1337726,2017474,10481702
6980160,9/28/2021,961158,cancel,1337947,2019124,6886124
6980864,9/28/2021,957440,paid,1338651,2017916,7868023
6980615,9/28/2021,193452,paid,1338402,2017495,4924780
6980135,9/28/2021,365512,waiting,1337922,2019028,6649041
6980657,9/28/2021,1278460,cancel,1338444,2018203,2617795
6980239,9/28/2021,390264,paid,1338026,2019906,4284253
6980761,9/28/2021,307671,paid,1338548,2018064,3368998
6980511,9/28/2021,594862,paid,1338298,2020212,6862784
6980872,9/28/2021,516477,paid,1338659,2019542,3528961
6980235,9/28/2021,587880,paid,1338022,2018833,4732214
6980577,9/28/2021,871605,cancel,1338364,2019625,10081243
6980852,9/28/2021,384561,paid,1338639,2016911,4334643
6979970,9/28/2021,1236382,paid,1337757,2018133,2699369
6980214,9/28/2021,1200000,cancel,1338001,2018973,5182164
6980559,9/28/2021,454740,paid,1338346,2019480,4063875
6980156,9/28/2021,93737,waiting,1337943,2019928,6112855
6979916,9/28/2021,42612,waiting,1337703,2016981,5917324
6980357,9/28/2021,1317150,paid,1338144,2018575,4895849
6979883,9/28/2021,44391,cancel,1337670,2020532,2554109
6980369,9/28/2021,1072656,paid,1338156,2020741,3232039
6980746,9/28/2021,715950,cancel,1338533,2018088,9012625
6980393,9/28/2021,86730,paid,1338180,2017287,4681371
6979968,9/28/2021,626080,cancel,1337755,2017601,4335295
6980500,9/28/2021,212685,waiting,1338287,2018169,5676520
6980309,9/28/2021,1288552,cancel,1338096,2019704,3560630
6980219,9/28/2021,134568,paid,1338006,2018624,9164533
6980000,9/28/2021,1032553,paid,1337787,2020593,4734898
6980038,9/28/2021,1220598,cancel,1337825,2017844,6429142
6980875,9/28/2021,863330,paid,1338662,2018825,5856136
6980065,9/28/2021,575022,paid,1337852,2019118,9633109
6980079,9/28/2021,909788,paid,1337866,2016905,6465521
6979884,9/28/2021,192808,cancel,1337671,2020076,3417319
6980443,9/28/2021,821853,cancel,1338230,2019871,10046781
6980623,9/28/2021,1373229,paid,1338410,2018664,6634833
6980409,9/28/2021,555576,paid,1338196,2018325,8342381
6980365,9/28/2021,874944,waiting,1338152,2019728,4489685
6979928,9/29/2021,1330938,paid,1337715,2017348,4851588
6980264,9/29/2021,879580,paid,1338051,2018111,6986164
6980670,9/29/2021,989115,paid,1338457,2018880,3137638
6980151,9/29/2021,557992,paid,1337938,2018285,3671145
6980657,9/29/2021,1184412,waiting,1338444,2019345,4801879
6980601,9/29/2021,822140,cancel,1338388,2017844,10230021
6980168,9/29/2021,653219,paid,1337955,2017426,6763318
6980738,9/29/2021,1260151,waiting,1338525,2017188,9766903
6980271,9/29/2021,539016,paid,1338058,2018292,9533223
6979929,9/29/2021,1038024,paid,1337716,2018946,3970095
6980082,9/29/2021,313992,paid,1337869,2020054,4757383
6980789,9/29/2021,99610,cancel,1338576,2019663,7418476
6980496,9/29/2021,278483,waiting,1338283,2018790,8738041
6980858,9/29/2021,1048160,cancel,1338645,2020450,8307435
6980371,9/29/2021,481734,cancel,1338158,2018617,2555884
6980010,9/29/2021,1120810,cancel,1337797,2019323,4703127
6980613,9/29/2021,761769,waiting,1338400,2018544,9521713
6980673,9/29/2021,952842,paid,1338460,2020485,4969487
6980217,9/29/2021,66690,paid,1338004,2017211,4536145
6980821,9/29/2021,508121,paid,1338608,2020465,9556235
6980647,9/29/2021,1011057,cancel,1338434,2018374,9679512
6980705,9/29/2021,467355,paid,1338492,2019917,4590844
6980501,9/29/2021,1265224,paid,1338288,2018670,4822214
6980031,9/29/2021,513870,paid,1337818,2019684,7308804
6980216,9/29/2021,96677,paid,1338003,2020071,3125763
6980524,9/29/2021,612225,paid,1338311,2017553,7045432
6980549,9/29/2021,735592,waiting,1338336,2019714,8870998
6980226,9/29/2021,1048800,paid,1338013,2020303,10111943
6980372,9/29/2021,1048600,paid,1338159,2019913,10117432
6980571,9/29/2021,422910,paid,1338358,2019813,6482371
6980587,9/29/2021,81966,paid,1338374,2016883,3396098
6980850,9/29/2021,1410906,cancel,1338637,2020094,3126777
6980815,9/29/2021,290884,paid,1338602,2017049,4467976
6980536,9/29/2021,875020,cancel,1338323,2019689,4546046
6980421,9/29/2021,205394,paid,1338208,2018918,4509402
6980559,9/29/2021,800400,cancel,1338346,2019303,9604101
6980683,9/29/2021,1147712,waiting,1338470,2019395,4101758
6980676,9/29/2021,358776,paid,1338463,2020606,6521140
6979940,9/29/2021,263910,cancel,1337727,2018921,4583439
6980188,9/29/2021,860040,paid,1337975,2017456,7951628
6980085,9/29/2021,721864,paid,1337872,2018523,4660433
6980112,9/29/2021,903231,paid,1337899,2020281,9236652
6980214,9/29/2021,808720,cancel,1338001,2018870,5537291
6980093,9/29/2021,630630,paid,1337880,2017907,3376765
6979894,9/29/2021,950832,cancel,1337681,2018608,5855275
6980834,9/29/2021,751556,paid,1338621,2018757,9065685
6980390,9/29/2021,1094386,cancel,1338177,2017152,5431879
6980812,9/29/2021,1005516,paid,1338599,2018925,8589825
6980187,9/29/2021,1449126,waiting,1337974,2020856,4145588
6980737,9/29/2021,14464,paid,1338524,2020258,7333175
6980438,9/29/2021,1356356,paid,1338225,2017456,2794527
6980409,9/29/2021,757460,paid,1338196,2019388,8492155
6980081,9/29/2021,515095,cancel,1337868,2017397,3953969
6980099,9/29/2021,1231512,paid,1337886,2018692,8197980
6980510,9/29/2021,884096,cancel,1338297,2017984,8729214
6980080,9/29/2021,438150,paid,1337867,2018371,5650143
6980250,9/29/2021,746589,paid,1338037,2018932,9734594
6980176,9/29/2021,961986,cancel,1337963,2017972,7888109
6980414,9/29/2021,737817,cancel,1338201,2020475,7000430
6980609,9/29/2021,178740,paid,1338396,2018339,9977622
6980649,9/29/2021,399222,paid,1338436,2017537,10362444
6980345,9/29/2021,1023540,waiting,1338132,2019532,7754394
6980618,9/29/2021,832440,waiting,1338405,2020663,6152213
6980587,9/29/2021,68715,paid,1338374,2016883,8930727
6980705,9/29/2021,831372,waiting,1338492,2017935,8012027
6980472,9/29/2021,367605,paid,1338259,2020700,3659665
6980539,9/29/2021,831430,cancel,1338326,2018915,8304109
6980478,9/29/2021,1087632,waiting,1338265,2018002,6272685
6980389,9/29/2021,1326000,paid,1338176,2017128,7796235
6979962,9/29/2021,776283,cancel,1337749,2020304,6458085
6980604,9/29/2021,896280,waiting,1338391,2019369,8266588
6980549,9/29/2021,27226,paid,1338336,2020650,7914263
6980374,9/29/2021,1137600,paid,1338161,2017564,4999713
6980042,9/29/2021,790664,waiting,1337829,2017482,7890328
6980278,9/30/2021,1214672,paid,1338065,2020471,3320657
6980292,9/30/2021,479502,paid,1338079,2019843,10183262
6980475,9/30/2021,628531,paid,1338262,2020351,4730615
6980323,9/30/2021,764046,paid,1338110,2017600,2634865
6980050,9/30/2021,293769,paid,1337837,2017923,9674918
6979883,9/30/2021,82260,paid,1337670,2019334,8437720
6980764,9/30/2021,937818,paid,1338551,2017163,7422755
6980558,9/30/2021,1039950,paid,1338345,2017085,5628570
6980583,9/30/2021,533873,cancel,1338370,2018375,6617932
6980552,9/30/2021,471834,paid,1338339,2020691,6271902
6980021,9/30/2021,1184720,cancel,1337808,2019468,4340392
6980270,9/30/2021,238992,waiting,1338057,2020048,5808711
6980748,9/30/2021,145233,paid,1338535,2018724,7101023
6980271,9/30/2021,118800,cancel,1338058,2018279,10313120
6980568,9/30/2021,376461,waiting,1338355,2019119,7370792
6980645,9/30/2021,40953,paid,1338432,2020000,2665439
6980695,9/30/2021,865260,paid,1338482,2017908,3402737
6979948,9/30/2021,482526,paid,1337735,2019579,7138021
6980772,9/30/2021,1318268,waiting,1338559,2017458,8287790
6980021,9/30/2021,601920,paid,1337808,2019097,2640422
6980841,9/30/2021,1093176,paid,1338628,2020084,7313738
6980402,9/30/2021,722020,paid,1338189,2019565,3322378
6980778,9/30/2021,1432400,paid,1338565,2018634,5948542
6979948,9/30/2021,1393168,cancel,1337735,2018505,8223599
6979889,9/30/2021,1163838,waiting,1337676,2019588,9601110
6980047,9/30/2021,929132,waiting,1337834,2019528,3162496
6980368,9/30/2021,40617,waiting,1338155,2020000,5880611
6980241,9/30/2021,1179927,paid,1338028,2020251,9013138
6980193,9/30/2021,242182,paid,1337980,2019287,8433283
6980753,9/30/2021,357120,paid,1338540,2019483,10327091
6980745,9/30/2021,1148095,paid,1338532,2020583,5183984
6980473,9/30/2021,957848,waiting,1338260,2018817,3762180
6980452,9/30/2021,688896,paid,1338239,2017537,2882931
6980658,9/30/2021,365716,paid,1338445,2017064,8202957
6980817,9/30/2021,514254,paid,1338604,2020481,8408771
6980794,9/30/2021,545532,paid,1338581,2019442,3128283
6980005,9/30/2021,1094781,paid,1337792,2017247,3633016
6980018,9/30/2021,1111734,paid,1337805,2020740,2661513
6980298,9/30/2021,806725,paid,1338085,2019497,6718848
6980873,9/30/2021,1104800,paid,1338660,2020264,3525248
6980753,9/30/2021,54460,paid,1338540,2018840,8628654
6980406,9/30/2021,1124958,paid,1338193,2020075,5741278
6980157,9/30/2021,436140,waiting,1337944,2019247,7681565
6980816,9/30/2021,390312,paid,1338603,2019661,8138238
6980267,9/30/2021,232594,paid,1338054,2020137,7074176
6980249,9/30/2021,1078539,cancel,1338036,2018435,7377752
6980602,9/30/2021,224848,waiting,1338389,2017932,3922223
6980440,9/30/2021,428730,waiting,1338227,2018053,4739051
6980575,9/30/2021,416332,paid,1338362,2017103,7670568
6980824,9/30/2021,1096942,paid,1338611,2019206,8047829
6980672,10/1/2021,1109262,paid,1338459,2017524,7909477
6979889,10/1/2021,1036370,paid,1337676,2020725,7623102
6980824,10/1/2021,395010,waiting,1338611,2017678,9751795
6980822,10/1/2021,1040292,cancel,1338609,2020408,4003429
6980063,10/1/2021,882310,waiting,1337850,2017814,4441673
6980539,10/1/2021,1126845,waiting,1338326,2018637,7058385
6979972,10/1/2021,607152,paid,1337759,2018663,8112341
6980115,10/1/2021,1206794,paid,1337902,2020276,7035116
6980701,10/1/2021,657840,paid,1338488,2020277,10428619
6980514,10/1/2021,755406,cancel,1338301,2018137,7929379
6980319,10/1/2021,1285375,paid,1338106,2020312,7203831
6980163,10/1/2021,1189840,cancel,1337950,2017510,6365006
6980856,10/1/2021,1336116,paid,1338643,2019798,2812789
6979884,10/1/2021,911401,waiting,1337671,2020002,7104596
6980117,10/1/2021,702850,waiting,1337904,2018135,5287774
6980325,10/1/2021,1220598,cancel,1338112,2018207,9835948
6979909,10/1/2021,1303272,paid,1337696,2018438,6125065
6980329,10/1/2021,160320,paid,1338116,2020514,7671985
6980444,10/1/2021,93401,waiting,1338231,2018267,4178434
6980700,10/1/2021,485748,cancel,1338487,2018960,8547676
6980853,10/1/2021,238500,paid,1338640,2018862,6381100
6980485,10/1/2021,163236,paid,1338272,2018239,8547638
6979937,10/1/2021,440748,paid,1337724,2019206,3602183
6980121,10/1/2021,770580,paid,1337908,2019092,10032462
6979894,10/1/2021,696020,paid,1337681,2019805,5721971
6980422,10/1/2021,449130,cancel,1338209,2017206,4041453
6980168,10/1/2021,383786,paid,1337955,2017341,10325473
6980704,10/1/2021,346775,cancel,1338491,2018299,10364820
6980316,10/1/2021,232407,paid,1338103,2017579,2822571
6980308,10/1/2021,171782,paid,1338095,2020680,6197982
6980830,10/1/2021,564414,waiting,1338617,2019730,3840603
6980260,10/1/2021,1152138,paid,1338047,2020221,2786140
6980539,10/1/2021,492581,cancel,1338326,2018680,3489526
6980759,10/1/2021,1250539,paid,1338546,2016879,7434999
6980012,10/1/2021,749550,waiting,1337799,2019749,5429797
6980541,10/1/2021,1129128,waiting,1338328,2020240,9190163
6980223,10/1/2021,29138,paid,1338010,2018765,7865892
6980736,10/1/2021,191620,paid,1338523,2017605,9615460
6980148,10/1/2021,52308,paid,1337935,2017278,9007153
6980776,10/1/2021,281010,cancel,1338563,2020698,3740982
6980786,10/1/2021,826101,cancel,1338573,2018970,6856950
6980134,10/1/2021,176664,paid,1337921,2017971,6831092
6980060,10/1/2021,931194,cancel,1337847,2016966,8866240
6979887,10/1/2021,359532,cancel,1337674,2018071,5533495
6980756,10/1/2021,342940,paid,1338543,2020691,5102386
6980815,10/1/2021,576960,paid,1338602,2018181,3769671
6980029,10/1/2021,616952,paid,1337816,2019607,9252103
6979890,10/1/2021,1346457,paid,1337677,2019864,5289122
6980794,10/1/2021,663362,paid,1338581,2017218,6719093
6980097,10/1/2021,1384512,paid,1337884,2018276,5486421
6980278,10/1/2021,298116,paid,1338065,2017804,8079985
6980223,10/1/2021,869014,paid,1338010,2016981,7203762
6980574,10/1/2021,432767,waiting,1338361,2020639,5949525
6980731,10/1/2021,515052,paid,1338518,2018429,4937027
6980096,10/1/2021,1018872,waiting,1337883,2020649,5552725
6980036,10/1/2021,374085,paid,1337823,2018211,9802351
6980506,10/1/2021,894846,waiting,1338293,2020122,6499184
6980782,10/1/2021,1179488,paid,1338569,2020262,8021805
6980152,10/1/2021,1315154,cancel,1337939,2017883,10247190
6980301,10/1/2021,1199720,paid,1338088,2018483,5571576
6980573,10/2/2021,990360,paid,1338360,2019274,8958835
6980103,10/2/2021,343620,cancel,1337890,2020323,2698032
6980851,10/2/2021,816640,paid,1338638,2020546,5935134
6980774,10/2/2021,1369611,paid,1338561,2018397,3175148
6980638,10/2/2021,1275392,waiting,1338425,2019240,9777299
6980797,10/2/2021,1105952,paid,1338584,2018410,9288231
6980353,10/2/2021,953718,paid,1338140,2020320,3579551
6980108,10/2/2021,1318179,cancel,1337895,2018483,7763501
6980832,10/2/2021,454852,waiting,1338619,2019914,5336812
6980367,10/2/2021,933335,waiting,1338154,2019932,3786990
6980437,10/2/2021,860604,cancel,1338224,2020619,3014993
6980708,10/2/2021,143370,paid,1338495,2017519,3305209
6980641,10/2/2021,608966,paid,1338428,2018253,4294097
6980869,10/2/2021,1039756,waiting,1338656,2020043,9398386
6980570,10/2/2021,407305,cancel,1338357,2017206,7477691
6980217,10/2/2021,834720,paid,1338004,2018603,9201505
6979934,10/2/2021,562590,paid,1337721,2020477,8830825
6980558,10/2/2021,1040576,paid,1338345,2017047,3922290
6980497,10/2/2021,145079,paid,1338284,2017341,4070991
6980301,10/2/2021,1418304,paid,1338088,2017529,7533484
6980023,10/2/2021,53472,paid,1337810,2019393,3263727
6980161,10/2/2021,969272,cancel,1337948,2017204,6454678
6980048,10/2/2021,96271,paid,1337835,2020815,7631786
6980143,10/2/2021,677250,cancel,1337930,2016893,8618188
6980816,10/2/2021,401505,paid,1338603,2019804,9435565
6980681,10/2/2021,241264,paid,1338468,2018655,3715177
6980609,10/2/2021,593443,paid,1338396,2018339,9398973
6980707,10/2/2021,1459710,waiting,1338494,2019741,5496867
6980481,10/2/2021,611028,paid,1338268,2019635,7707763
6980864,10/2/2021,1022616,paid,1338651,2019994,5262797
6980811,10/2/2021,1004400,waiting,1338598,2017661,2485784
6980295,10/2/2021,1062945,paid,1338082,2017021,9247158
6980877,10/2/2021,1005586,paid,1338664,2019635,7391409
6980274,10/2/2021,645040,cancel,1338061,2019651,8520660
6980112,10/2/2021,154968,paid,1337899,2019890,10162349
6980867,10/2/2021,966414,paid,1338654,2018716,10061546
6980270,10/2/2021,94871,waiting,1338057,2017410,5482418
6980012,10/2/2021,681453,cancel,1337799,2017208,4158203
6980357,10/2/2021,1154045,paid,1338144,2020076,7489362
6980026,10/2/2021,1151073,paid,1337813,2017617,2868110
6980726,10/2/2021,625232,cancel,1338513,2019502,4714526
6980040,10/2/2021,93989,waiting,1337827,2019455,3204420
6980878,10/2/2021,551374,paid,1338665,2017106,4751990
6980669,10/2/2021,699818,paid,1338456,2017855,7850225
6980797,10/2/2021,89526,paid,1338584,2016972,7263718
6980080,10/2/2021,274540,paid,1337867,2017743,10057444
6980020,10/2/2021,847080,waiting,1337807,2020401,7685906
6980732,10/2/2021,1050348,cancel,1338519,2017351,5717640
6980560,10/2/2021,626895,paid,1338347,2019328,7026516
6979884,10/2/2021,944472,cancel,1337671,2020270,10263821
6980082,10/2/2021,227072,paid,1337869,2018834,2762518
6980628,10/2/2021,1308087,paid,1338415,2019690,9256352
6980120,10/2/2021,524580,paid,1337907,2019972,6024883
6979997,10/2/2021,811851,paid,1337784,2019512,5955159
6980274,10/2/2021,1177830,cancel,1338061,2019247,5410564
6980679,10/2/2021,335892,paid,1338466,2019212,4054231
6980215,10/2/2021,262162,paid,1338002,2018867,6067347
6980111,10/2/2021,175695,paid,1337898,2020847,3448514
6980667,10/2/2021,1300490,cancel,1338454,2019302,9762837
6980856,10/2/2021,849585,paid,1338643,2019135,6318780
6980037,10/2/2021,215925,paid,1337824,2019969,5477417
6980368,10/2/2021,1286560,paid,1338155,2020000,9393888
6980039,10/2/2021,546749,paid,1337826,2020162,9110903
6980667,10/2/2021,1380390,paid,1338454,2019464,7350175
6980120,10/2/2021,407402,paid,1337907,2018304,3747120
6980526,10/3/2021,524580,waiting,1338313,2019946,7955751
6980578,10/3/2021,965922,waiting,1338365,2017362,6782870
6980466,10/3/2021,73755,paid,1338253,2018584,2629750
6980510,10/3/2021,234719,waiting,1338297,2017749,3986580
6980429,10/3/2021,1126760,paid,1338216,2018600,8381763
6980353,10/3/2021,1312400,cancel,1338140,2018827,4259694
6980544,10/3/2021,1142988,paid,1338331,2018846,8637703
6980370,10/3/2021,122076,paid,1338157,2020275,6228572
6980803,10/3/2021,1280279,paid,1338590,2019870,5052169
6980577,10/3/2021,237915,paid,1338364,2018866,9401794
6980526,10/3/2021,57812,cancel,1338313,2020346,4289502
6980202,10/3/2021,419300,waiting,1337989,2020595,5575902
6979936,10/3/2021,537182,paid,1337723,2019417,8306303
6980512,10/3/2021,526032,paid,1338299,2019262,8784040
6980147,10/3/2021,938340,paid,1337934,2020018,6018217
6980402,10/3/2021,1131783,cancel,1338189,2018652,8285698
6980370,10/3/2021,1152160,waiting,1338157,2019353,5348974
6980774,10/3/2021,1350744,waiting,1338561,2018288,4440429
6980104,10/3/2021,994032,paid,1337891,2019040,10340593
6980626,10/3/2021,766152,paid,1338413,2017601,8413728
6980156,10/3/2021,327313,paid,1337943,2017094,7796968
6980794,10/3/2021,1307100,paid,1338581,2020132,4008223
6980073,10/3/2021,607989,paid,1337860,2020571,5567210
6980664,10/3/2021,282220,waiting,1338451,2018706,8167033
6980341,10/3/2021,1170202,waiting,1338128,2018591,7477736
6980236,10/3/2021,1194510,waiting,1338023,2020375,9982488
6980491,10/3/2021,614160,paid,1338278,2017771,10187022
6980277,10/3/2021,1065024,paid,1338064,2017022,4422602
6980395,10/3/2021,1092336,cancel,1338182,2018336,5635321
6980519,10/3/2021,178092,waiting,1338306,2020489,4951263
6980574,10/3/2021,100716,cancel,1338361,2020639,2813463
6980090,10/3/2021,429472,waiting,1337877,2019463,2560222
6980195,10/3/2021,96208,paid,1337982,2018002,10339022
6980363,10/3/2021,813230,paid,1338150,2019567,6539130
6980138,10/3/2021,338338,paid,1337925,2020824,4108127
6979997,10/3/2021,1312650,paid,1337784,2019022,5876116
6980017,10/3/2021,1239756,waiting,1337804,2017676,4822959
6980285,10/3/2021,631727,paid,1338072,2018544,4053258
6980202,10/3/2021,1086696,cancel,1337989,2018472,9324843
6980696,10/3/2021,582153,paid,1338483,2017747,3555496
6980166,10/3/2021,221984,paid,1337953,2019188,4390824
6980074,10/3/2021,702423,waiting,1337861,2018447,9858437
6979955,10/3/2021,861120,cancel,1337742,2019623,8060622
6980045,10/3/2021,362856,paid,1337832,2019972,7307567
6979895,10/3/2021,554022,paid,1337682,2018803,5798969
6980470,10/3/2021,85818,waiting,1338257,2019471,5540670
6980074,10/3/2021,661008,waiting,1337861,2019868,4530609
6980233,10/3/2021,1062985,paid,1338020,2016918,6704237
6980461,10/3/2021,1187398,paid,1338248,2017992,3708854
6979996,10/3/2021,683192,cancel,1337783,2018215,2490470
6979886,10/3/2021,217712,paid,1337673,2020410,7329149
6980189,10/3/2021,658656,paid,1337976,2017000,5621300
6980372,10/3/2021,591040,paid,1338159,2019960,9734828
6980088,10/3/2021,803055,paid,1337875,2017596,9514541
6980865,10/3/2021,919776,paid,1338652,2017278,3368917
6980829,10/3/2021,1253376,paid,1338616,2019526,10286594
6980560,10/3/2021,161616,cancel,1338347,2018126,3155385
6980738,10/3/2021,1176566,paid,1338525,2020136,6347326
6979948,10/3/2021,1025869,waiting,1337735,2019579,9883178
6980406,10/3/2021,578006,paid,1338193,2019566,5227955
6980052,10/3/2021,1039968,waiting,1337839,2017862,3312534
6980597,10/3/2021,41715,paid,1338384,2017595,9368384
6980397,10/3/2021,104632,paid,1338184,2017155,4373967
6980517,10/3/2021,722072,paid,1338304,2019584,6746552
6980745,10/3/2021,26668,waiting,1338532,2017048,3129631
6980543,10/3/2021,718276,paid,1338330,2016973,4275943
6980276,10/3/2021,940680,paid,1338063,2019430,8925091
6980131,10/3/2021,157068,paid,1337918,2020098,10227375
6980016,10/3/2021,1321320,waiting,1337803,2020678,6806977
6980077,10/3/2021,600000,paid,1337864,2017814,3084056
6980138,10/3/2021,486108,paid,1337925,2020824,4395064
6980739,10/4/2021,936144,cancel,1338526,2019688,9246244
6980474,10/4/2021,92974,cancel,1338261,2018283,9953603
6980620,10/4/2021,891808,paid,1338407,2017379,4456012
6980374,10/4/2021,447488,cancel,1338161,2018996,8634297
6980075,10/4/2021,1297728,waiting,1337862,2019600,2693408
6980736,10/4/2021,562848,paid,1338523,2017605,5753316
6979901,10/4/2021,1416900,cancel,1337688,2018402,8933573
6980507,10/4/2021,813480,paid,1338294,2017473,7039082
6980583,10/4/2021,707364,cancel,1338370,2017415,6317810
6980087,10/4/2021,686200,paid,1337874,2018827,10035735
6980107,10/4/2021,481000,paid,1337894,2019172,2525909
6980620,10/4/2021,323224,cancel,1338407,2019574,7339057
6980358,10/4/2021,58160,waiting,1338145,2017977,4062111
6980216,10/4/2021,1263690,paid,1338003,2017460,4376323
6979902,10/4/2021,552930,waiting,1337689,2017740,3076675
6980397,10/4/2021,1353180,cancel,1338184,2017948,9546707
6980348,10/4/2021,712313,waiting,1338135,2020551,8682803
6980487,10/4/2021,795300,waiting,1338274,2020716,5829502
6980484,10/4/2021,1407285,paid,1338271,2019925,7479728
6980274,10/4/2021,470268,paid,1338061,2017805,3184538
6980352,10/4/2021,990172,paid,1338139,2018401,6517525
6980209,10/4/2021,837102,paid,1337996,2018453,5688379
6980216,10/4/2021,1060425,waiting,1338003,2017977,3953400
6980020,10/4/2021,1144287,paid,1337807,2017180,6471740
6979975,10/4/2021,295806,paid,1337762,2020643,7633759
6979985,10/4/2021,765655,waiting,1337772,2017801,5002939
6979950,10/4/2021,833257,waiting,1337737,2017244,9529662
6980154,10/4/2021,260414,waiting,1337941,2019750,3766815
6979880,10/4/2021,496298,cancel,1337667,2019403,4864811
6980113,10/4/2021,102907,cancel,1337900,2018995,5744255
6980294,10/4/2021,898403,waiting,1338081,2017271,3020745
6980461,10/4/2021,146047,paid,1338248,2019811,8511256
6980652,10/4/2021,119241,waiting,1338439,2018326,6057305
6980424,10/4/2021,669550,cancel,1338211,2018926,7483269
6980395,10/4/2021,346164,waiting,1338182,2017593,4601820
6980688,10/4/2021,394560,paid,1338475,2019134,7814137
6980220,10/4/2021,803580,waiting,1338007,2017873,5889652
6980768,10/4/2021,1160325,cancel,1338555,2019229,5188288
6980702,10/4/2021,695457,paid,1338489,2018800,6113591
6980731,10/4/2021,13468,paid,1338518,2017698,8998838
6980649,10/4/2021,196875,paid,1338436,2017740,9368642
6980172,10/4/2021,989184,paid,1337959,2020800,7467693
6980031,10/4/2021,919035,paid,1337818,2018660,9942144
6980104,10/4/2021,1267112,paid,1337891,2019040,9453364
6980870,10/4/2021,513560,paid,1338657,2017113,7020604
6979939,10/4/2021,924140,paid,1337726,2017460,2720822
